Drug_ID,Drug,Y,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
clobetasol-propionate,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,1.850152382108208,929.2930528942795,23.68986996538248,19.12022827482053,19.876157220838987,14.91774041610575,11.542794612353749,12.077317096178598,10.521560575842134,10.788821817754556,9.280193793335417,9.522933359409627,7.749788898642183,7.948310356660333,40.09096929038447,19.490138947056174,4.39041504767482,42.12394867587501,24.835569398847298,0.0,12.152040213667762,19.92349450621513,13.847474399381248,0.0,16.337802844032566,466.19223002399997,1.3125,2.0,2.625,0.72,-1.53,32.0,434.72100000000023,9958957.038590845,23.622252162905315,7.490649818874194,2.6837985338420207,192.9564780065048,17.184954237353377,0.45008804927161433,17.184954237353377,0.30602663279407316,0.028485843411438783,0.30602663279407316,-1.993018353174603,-0.45008804927161433,4.103100000000003,117.74280000000006,466.97700000000026,1.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,5.0,1.0,7.0,0.0,4.0,3.0,0.0,3.0,176.0,9.843390348640755,0.0,22.836300522459243,0.0,0.0,5.969305287951849,14.383611552215466,4.39041504767482,0.0,11.600939890232516,32.420336235975014,50.676969951223825,29.086614654042357,11.983969832718643,4.0,28.617416948531037,29.13673507091424,0.0,0.0,28.583699077277743,77.1728339308702,5.880003444970339,23.80116485057091,0.0,0.0,0.0,4.39041504767482,0.0,11.600939890232516,45.896103037970434,19.120474506015512,28.583699077277743,59.79905691339255,23.80116485057091,0.0,0.0,0.0,80.67,23.10084555818382,6.008840250316395,37.699704397144316,11.404418855505165,-4.833666998822197,-2.567305010154747,0.0,4.667779034658121,7.130495024280232,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49795893985199036
clofexamide,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,1,2.189750730007795,377.5372835152443,14.08757566981053,11.486609632128154,12.24253857814661,9.151397005390978,6.527276508219365,6.905240981228593,4.1194310387665585,4.555866819238544,2.8281947058875128,3.080171021226998,1.6240027804689117,1.7499909381386543,0.0,4.794537184071822,0.0,12.514061693864424,17.316901552937807,19.634269217737724,0.0,24.26546827384644,0.0,24.064172734238056,16.337802844032566,284.129155592,1.263157894736842,1.894736842105263,2.473684210526316,0.5,-1.2599999999999998,19.0,263.61899999999997,16979.381339708314,15.796369785794814,8.774973835637192,6.453406043709977,119.23896944491358,11.56076450127376,0.4837864951170803,11.56076450127376,0.25748392664074954,0.027661092214663396,0.25748392664074954,-0.10916099773242638,-0.4837864951170803,2.1768,77.74470000000004,284.78700000000003,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,8.0,0.0,0.0,0.0,106.0,14.953561288656857,5.749511833283905,6.606881964512918,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,25.448414289613766,37.35498108567159,18.112146125566476,0.0,1.0,9.53140013787187,17.508119619584022,0.0,10.216698334856808,0.0,13.847474399381248,32.78590758816322,29.288101587587764,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,11.600939890232516,43.592997048365206,4.794537184071822,0.0,13.847474399381248,24.26546827384644,5.022633313741326,0.0,0.0,41.57000000000001,5.34868323255228,5.760501100940707,13.8110938057075,3.480829625394551,0.0,0.5327768854455366,6.945796058398872,0.0,7.731430402671661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795478445623375
clomacran,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,1,1.9437632658356148,636.8654948023037,14.819626477379408,12.565300565585837,13.321229511604292,10.147867045540844,7.450619894077068,7.828584367086296,5.941913150272039,6.378348930744024,4.092698725432296,4.327795828220035,3.085684746100263,3.266227376329004,0.0,0.0,0.0,0.0,5.917906046161393,17.988211342579913,28.92249715568712,0.0,6.06636706846161,60.71024471098085,11.600939890232516,300.139326352,1.0476190476190477,1.8095238095238095,2.619047619047619,0.3333333333333333,-1.5099999999999993,21.0,279.66499999999996,72649.15994089883,14.428222481005053,6.084174777959774,3.066780328845196,131.28528093910452,6.217532080218918,0.3550386376256738,6.217532080218918,0.04236872778880237,0.4269444444444441,0.04236872778880237,0.4269444444444441,-0.3550386376256738,4.870700000000004,90.80770000000005,300.833,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,110.0,10.216698334856808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.800041095617345,68.8741148743594,22.315311909269845,0.0,3.0,0.0,22.97571243959964,0.0,4.899909730850478,0.0,18.75954929201341,25.956888975273284,58.614105776366586,0.0,0.0,5.316788604006331,11.374772549367124,0.0,11.600939890232516,25.540010102117435,0.0,0.0,29.8864522754074,42.46456947923127,5.022633313741326,0.0,0.0,15.27,0.0,6.217532080218918,2.2419289161137708,4.340341684513312,5.112136558327036,0.4269444444444441,14.751852306766326,2.3215970647518267,1.113089805366591,4.252354917275552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8662663446746823
clopipazan,CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,1,1.9296001926594475,755.7805422529932,15.104083527755582,12.603305368046621,13.359234314065077,10.720346690612278,7.6993905765908695,8.077355049600097,6.020532168231224,6.456967948703209,4.53141584252481,4.766512945312549,3.331639843438471,3.5037428673913382,0.0,0.0,0.0,0.0,0.0,48.016264529683305,16.70966055183553,0.0,30.33183534230805,24.080315850450887,16.337802844032566,311.107691876,0.9545454545454546,1.6818181818181819,2.5,0.2631578947368421,-1.7699999999999996,22.0,293.668,175293.3719524417,13.862961963586727,5.454297510038679,2.32660522835991,135.51847191368648,6.2447668213375875,0.45606916534607517,6.2447668213375875,0.13490902862841525,0.7571839044259683,0.13490902862841525,0.7571839044259683,-0.45606916534607517,4.973200000000004,90.72100000000005,311.81200000000007,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,112.0,9.636772684650527,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.37314562568661,49.72788803244491,29.23904910896047,0.0,4.0,4.736862953800049,17.174044420301783,0.0,4.899909730850478,0.0,12.841643245852019,20.13718479450234,64.18721030643586,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,11.600939890232516,25.03709452535282,0.0,0.0,23.96854622924601,48.03767400930054,5.022633313741326,5.573104530069267,0.0,12.47,6.071381881456286,6.2447668213375875,2.383109471669326,0.7571839044259683,5.159619866465105,1.850257936507937,14.202386603818482,2.206589191232048,2.217770691609977,2.18471140925506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5807467488111467
clothiapine(clotiapine),CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,1,1.8381648390067984,766.6120568595869,15.81119030894213,12.997732559046538,14.57015808599272,11.20350993820667,7.795559720687935,8.990020774624888,5.9360024099808575,7.456215146939668,4.296848611921893,5.672989073241994,2.9538724304536372,4.124013867203646,0.0,0.0,0.0,0.0,0.0,48.28811648952945,9.79096695103555,11.761884949391115,18.19910120538483,41.11295971822459,16.593344622868184,343.090996256,1.0,1.7826086956521738,2.608695652173913,0.2777777777777778,-1.4899999999999993,23.0,325.73900000000003,296082.67033911595,15.062085502532627,6.191257321306204,2.986179767459917,145.507853783396,6.277632642563198,0.3535011252604349,6.277632642563198,0.13737006986612518,0.7612348303518943,0.13737006986612518,0.7612348303518943,-0.3535011252604349,4.1303000000000045,97.28400000000005,343.8830000000001,0.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,118.0,9.799819461700956,5.835619785757269,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,35.49555897654685,37.37950732498524,46.556077380124165,5.687386274683562,4.0,0.0,34.88583090006446,0.0,9.799819461700956,4.992404732635669,9.79096695103555,33.22669760632749,53.05065428466959,0.0,0.0,0.0,5.687386274683562,0.0,23.36282483962363,48.862136853785714,0.0,0.0,5.563451491696996,57.247941162902485,5.022633313741326,0.0,0.0,18.84,0.0,8.047656551818257,12.17218554036841,0.7612348303518943,2.182410714285715,1.0491203703703706,14.456174379216707,0.0,4.106803508440413,2.1688585495926764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7163896237621907
cloxazolam,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,1,2.039393029533066,795.9128768067087,16.026733258565955,12.182411350333163,13.694269242370074,11.109027463715753,7.349887759347043,8.105816705365498,5.631963332942633,6.475599240155225,4.311662559689753,4.8763478835175365,3.3888802063113923,3.824795715197564,5.724985593970254,4.794537184071822,0.0,12.45193613526408,28.884291272591707,11.126902983393991,0.0,12.13273413692322,35.23174507315853,5.316788604006331,27.938742734265084,348.04323304800005,1.1304347826086956,1.9565217391304348,2.782608695652174,0.23529411764705882,-1.5899999999999992,23.0,335.105,274260.5099237667,14.968115231046301,5.494379575938145,2.253067906675642,143.49284122761097,12.257521101033007,0.35025860091822275,12.257521101033007,0.23818304451144326,0.07592498110355206,0.23818304451144326,-0.9050231481481483,-0.35025860091822275,3.4788000000000023,89.83870000000002,349.21700000000004,1.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,118.0,10.05365155780638,0.0,5.724985593970254,5.907179729351506,0.0,0.0,9.694446914922299,0.0,0.0,0.0,41.40098098584986,24.26546827384644,33.404312291472785,13.151638370425493,4.0,9.53140013787187,34.7964457845001,0.0,4.899909730850478,0.0,5.724985593970254,25.013183380344397,63.63673909010791,0.0,0.0,5.316788604006331,5.687386274683562,0.0,23.20187978046503,30.503484236540054,15.256385731842123,0.0,11.126902983393991,42.46456947923127,10.045266627482652,0.0,0.0,41.57,6.211820987654321,12.696126088295399,14.26318468127992,4.111770203451751,1.4184519085411953,-0.07592498110355206,12.951381391548388,0.0,1.3954119425547997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571752049582555
cloxypendyl,OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1,1,1.4044605414157356,782.3270700590672,18.63961743368832,15.350343386789566,16.922768913735744,13.241514740667455,9.499447611074341,10.693908665011293,6.957145072359298,8.477357809318107,5.168369920988321,6.46054158166467,3.747021308176732,5.076032994306229,0.0,0.0,0.0,6.606881964512918,5.022633313741326,62.94746271766684,10.582869750201336,17.95872852100419,6.06636706846161,43.949175987345086,16.70746728507322,404.1437601,1.0,1.7407407407407407,2.5185185185185186,0.45,-1.31,27.0,379.7670000000001,2086317.7179998984,19.025899030525586,8.796076819462705,4.409641404902999,169.4810730440716,9.070752580388724,0.3950445544207227,9.070752580388724,0.14667966196536866,0.25278402598499183,0.14667966196536866,0.25278402598499183,-0.3950445544207227,3.3377000000000017,111.40080000000005,404.9670000000002,1.0,5.0,0.0,2.0,2.0,1.0,1.0,2.0,6.0,1.0,7.0,0.0,6.0,0.0,1.0,1.0,144.0,14.906346856541662,5.817862777835028,0.0,0.0,0.0,0.0,4.899909730850478,4.9839785209472085,0.0,0.0,35.49555897654685,31.164679234223414,50.3608654826063,22.212385028455582,4.0,5.106527394840706,34.86807389214222,0.0,14.783797982648164,0.0,16.21178857396156,57.32008653675142,41.55131222766245,0.0,0.0,4.899909730850478,11.50524905251859,0.0,23.36282483962363,72.31050218338981,0.0,0.0,6.4208216229260096,46.319645864956684,5.022633313741326,0.0,0.0,42.84,0.0,7.912728146092622,14.191435111837869,9.752540830488906,1.233877357978188,1.010060275589677,10.524660602971332,2.8244152597758365,7.3280601930433455,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796068240167456
cropropamide,C/C=C/C(=O)N(CCC)C(CC)C(=O)N(C)C,1,4.982058849697095,285.1440496828207,13.422285251880869,11.564294923056163,11.564294923056163,7.988799625043068,6.13481145727728,6.13481145727728,4.188342904849113,4.188342904849113,2.545585172066896,2.545585172066896,1.7252038853878315,1.7252038853878315,0.0,9.589074368143644,0.0,17.85620028785097,12.965578028838586,6.4208216229260096,6.076020106833881,36.89492073357984,13.847474399381248,0.0,0.0,240.183778008,1.2352941176470589,1.8235294117647058,2.176470588235294,0.6923076923076923,-1.32,17.0,216.15499999999997,3787.1437997360226,15.68,7.873077138232556,4.588581631097798,104.27166490889884,12.00697515117158,0.34703207378715306,12.00697515117158,0.24640215968731272,0.01499716553287933,0.24640215968731272,-0.3531018518518523,-0.34703207378715306,1.6679000000000002,69.59100000000005,240.34699999999998,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,98.0,9.799819461700956,6.041840829147961,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,19.92349450621513,25.841400552376523,20.640100371266954,0.0,0.0,9.589074368143644,11.814359458703011,0.0,9.799819461700956,0.0,39.654695674071846,20.640100371266954,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,48.29612012081888,9.589074368143644,0.0,33.61285484492389,12.152040213667762,0.0,0.0,0.0,40.620000000000005,0.0,0.0,27.13244567271353,0.0,0.0,-0.101663832199546,-0.3531018518518523,4.708253968253969,6.345702475434618,3.4350302343159487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6625852279487482
cyamemazine,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,1,2.0084221742735635,748.5202118739876,16.396976746569035,13.782904792853842,14.599401373781568,11.07971869811898,7.8151823977669554,8.631678978694682,6.342114428108585,7.425891384595411,3.92586961203539,5.056137990869312,3.088305595946574,4.164412417309312,0.0,5.261891554738487,0.0,0.0,11.48135753785839,18.776899086508713,15.478353225719111,11.761884949391115,12.13273413692322,67.21995728184629,0.0,323.145618672,1.1304347826086956,1.8695652173913044,2.608695652173913,0.3157894736842105,-1.96,23.0,302.297,180293.18001038153,15.917549913194444,6.655053145647801,3.3626073893685944,142.07261802004874,9.239546824928318,0.3392856988446453,9.239546824928318,0.09919001911275317,0.5275444066515496,0.09919001911275317,0.5275444066515496,-0.3392856988446453,4.358680000000004,96.44600000000004,323.4650000000001,0.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,118.0,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,30.818356286004956,50.34508535382382,22.8804797628607,23.007445353856394,3.0,0.0,23.13665749875824,5.261891554738487,4.899909730850478,5.917906046161393,16.714704150726174,32.08476650803001,48.02802097092827,0.0,6.069221312792274,4.899909730850478,11.374772549367124,0.0,11.761884949391115,32.08476650803001,0.0,17.249018913692154,12.487188691387619,52.25553643026682,0.0,0.0,0.0,30.27,0.0,1.784934990971697,7.0966930429579245,9.239546824928318,3.109301671285799,0.5275444066515496,16.764432397959183,0.0,4.258828026581003,4.218718638664526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361911108543874
cyclazodone,O=C1N=C(NC2CC2)OC1c1ccccc1,1,1.7319049896639795,437.59179936583314,10.957819157813608,8.719375623128162,8.719375623128162,7.826499840494923,5.434369733594461,5.434369733594461,4.0823794532316855,4.0823794532316855,2.672783898919229,2.672783898919229,1.654137730307759,1.654137730307759,6.103966387748303,4.794537184071822,0.0,5.907179729351506,12.063520956492138,18.405094737549014,0.0,0.0,30.33183534230805,10.309193336642,4.736862953800049,216.089877624,1.25,2.0,2.6875,0.3333333333333333,-1.8399999999999994,16.0,204.14399999999995,11799.724708650532,9.390577884521125,3.627821656658941,1.7810943453741808,93.32964549783698,11.634539871504158,0.4464578176517931,11.634539871504158,0.29558349059471034,0.22745370370370344,0.29558349059471034,-0.5671759259259264,-0.4464578176517931,1.3925,58.86770000000003,216.24,1.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,2.0,1.0,0.0,1.0,82.0,10.05365155780638,0.0,0.0,6.103966387748303,11.928859856695684,0.0,4.794537184071822,0.0,4.992404732635669,0.0,30.33183534230805,12.841643245852019,11.605292320844956,0.0,3.0,9.53140013787187,11.928859856695684,0.0,5.316788604006331,4.992404732635669,24.987450462748285,0.0,35.89528683400505,0.0,0.0,5.316788604006331,0.0,0.0,0.0,17.970700685843646,9.53140013787187,0.0,24.509061125297315,35.32424007494372,0.0,0.0,0.0,50.69,5.499907407407408,0.0,15.505410997732428,3.0898873299319725,0.850784202569917,-0.22745370370370344,10.252262455908289,1.6958679768203573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8123830050662618
